NAME,DESCRIPTION,CTRL,CIP,FDR,AveExpr,P value,CTRL1,CTRL2,CTRL3,CIP1,CIP2,CIP3,CTRL1 CPM,CTRL2 CPM,CTRL3 CPM,CIP1 CPM,CIP2 CPM,CIP3 CPM
,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC,0,-1.53210167193235,0.000091856258658698,5.85303663275508,0.00000244428575462209,3209,1870,1024,434,431,662,83.356,111.182,81.974,32.052,35.643,42.800
,hypothetical protein,0,1.52008499550493,0.0000977413061029634,4.55518883027715,0.00000261822551384557,447,229,168,629,447,709,11.611,13.615,13.449,46.453,36.966,45.838
,hypothetical protein,0,-1.40563332932526,0.000099974284471174,6.06327944487521,0.00000269577634195821,3607,1965,1177,562,619,629,93.694,116.830,94.222,41.505,51.190,40.666
,hypothetical protein,0,1.45750765381109,0.000100702212967136,6.41837189562414,0.00000273326921837357,1593,1030,539,1829,1887,2621,41.379,61.239,43.149,135.076,156.050,169.453
,hypothetical protein,0,2.4631712600978,0.00010359488174117,5.34658515889372,0.00000286499538057112,550,309,197,1891,1455,1003,14.287,18.372,15.770,139.654,120.325,64.846
metR,transcriptional regulator MetR,0,-1.42851752528995,0.00010359488174117,5.57164842995719,0.00000285014925524847,2197,1383,1003,378,418,490,57.068,82.227,80.293,27.916,34.568,31.680
pilY1,type 4 fimbrial biogenesis protein PilY1,0,-1.66777939373846,0.00010359488174117,8.79994482259105,0.00000286691530097968,27667,13554,8753,3713,3621,3637,718.666,805.862,700.704,274.213,299.447,235.140
,hypothetical protein,0,-1.8735550885574,0.00010389524656754,6.0170928600053,0.00000289365863244702,4226,2443,1201,424,395,725,109.773,145.250,96.144,31.313,32.665,46.873
,alcohol dehydrogenase,0,1.95571956762274,0.000104983865701257,3.49403239261958,0.00000294260258662384,203,98,58,368,338,286,5.273,5.827,4.643,27.178,27.952,18.491
,hypothetical protein,0,2.35335486813635,0.0001059711117628,6.01774468836979,0.00000298907340256965,962,581,272,2441,2511,1620,24.988,34.544,21.774,180.273,207.653,104.737
lecB,fucose-binding lectin PA-IIL,0,1.71014013124025,0.000106210364612066,6.10431920313903,0.00000301466353342745,1161,587,521,2057,1712,1732,30.158,34.900,41.708,151.914,141.578,111.978
,hypothetical protein,0,2.67130530940516,0.000106425151071286,2.14912154316648,0.00000307739925929035,44,36,22,181,177,132,1.143,2.140,1.761,13.367,14.637,8.534
,hypothetical protein,0,1.78814327825105,0.000106425151071286,6.33891935616799,0.00000306707917878009,1347,778,509,2830,1922,1981,34.989,46.257,40.747,209.002,158.945,128.076
arcA,arginine deiminase,0,-2.53879079808359,0.000106425151071286,10.8853056862888,0.00000304654232216336,227303,73136,38661,11067,10201,12927,5904.322,4348.349,3094.928,817.322,843.597,835.759
lecA,PA-I galactophilic lectin,0,1.93975702571219,0.000106477609699201,4.14586431827635,0.00000309780521388485,270,132,136,452,406,700,7.013,7.848,10.887,33.381,33.575,45.257
,two-component sensor,0,1.40120303730193,0.000106774444428081,4.38970695347191,0.00000324183953699941,388,227,157,446,430,649,10.079,13.496,12.568,32.938,35.560,41.959
,hypothetical protein,0,1.61013355392202,0.000106774444428081,4.36727766987546,0.00000315331170852827,346,189,164,587,468,532,8.988,11.237,13.129,43.351,38.702,34.395
,malto-oligosyltrehalose synthase,0,1.69172161182231,0.000106774444428081,6.41697564124571,0.00000319255007612733,1578,879,501,2561,2249,1987,40.989,52.262,40.107,189.135,185.987,128.464
,short-chain dehydrogenase,0,-1.30191428567745,0.000106774444428081,5.83187569627414,0.0000032946520639713,3038,1613,945,494,479,636,78.914,95.902,75.650,36.483,39.612,41.119
,hypothetical protein,0,1.59176120231534,0.000106774444428081,6.35483683804026,0.0000032363836465176,1551,922,472,1693,2136,2516,40.288,54.818,37.785,125.032,176.642,162.665
,acetate permease,0,1.58159459749327,0.000106774444428081,8.04245434876119,0.00000315575136572578,4489,2773,1827,5678,7176,7418,116.604,164.871,146.257,419.333,593.437,479.590
,cytochrome P450,0,2.08375913837138,0.000106774444428081,6.15695239607386,0.00000318005961024588,1238,732,296,2487,2082,1940,32.158,43.522,23.696,183.670,172.176,125.425
,oxidoreductase,0,-2.23668091456399,0.000106774444428081,7.73624309297793,0.00000329527923347757,14731,8858,4946,1336,1813,1230,382.646,526.658,395.942,98.666,149.930,79.522
desT,transcriptional regulator,0,-1.66893473956522,0.000106774444428081,5.18345777177597,0.00000327795678938975,1969,1121,794,227,296,398,51.146,66.650,63.562,16.764,24.478,25.732
,MFS dicarboxylate transporter,0,-2.44312814434158,0.000106774444428081,5.24046859034825,0.00000329585831656664,2707,1595,1030,193,160,432,70.316,94.832,82.455,14.253,13.232,27.930
,hypothetical protein,0,2.23146607078565,0.000107313292739816,5.31473693291105,0.00000333152851329924,556,266,272,1436,1362,1029,14.442,15.815,21.774,106.052,112.634,66.527
,hypothetical protein,0,1.35590894731348,0.000108173897937076,3.90546583673128,0.00000346189995175761,288,185,98,360,302,403,7.481,10.999,7.845,26.587,24.975,26.055
phnB,anthranilate synthase component II,0,1.52580170627947,0.000108173897937076,5.62117126691493,0.0000034642360929036,877,558,321,1357,1197,1136.62,22.781,33.176,25.697,100.217,98.989,73.485
,cardiolipin synthase 2,0,1.94260713849707,0.000108173897937076,4.30056196486748,0.00000346446684227717,283,193,120,645,597,470,7.351,11.475,9.606,47.635,49.370,30.387
,transporter,0,1.49703223672436,0.000108173897937076,5.61883091329005,0.00000347338575955485,1038,473,328,1344,1116,1189,26.963,28.123,26.257,99.257,92.290,76.871
,ABC transporter ATP-binding protein,0,-1.42764064857566,0.000108173897937076,3.96402224844098,0.00000344551681095168,834,485,265,135,140,144,21.664,28.836,21.214,9.970,11.578,9.310
phzM,phenazine-specific methyltransferase,0,1.34102854105705,0.000108173897937076,4.94785893517628,0.00000340838334942816,553,357,238,748,671,746,14.364,21.226,19.053,55.241,55.490,48.231
,glycosyl hydrolase,0,2.23596477829898,0.000108618739657221,5.34252494608631,0.00000351036313071877,700,380,156,1473,1362,1091,18.183,22.593,12.488,108.784,112.634,70.536
,amino acid ABC transporter permease,0,1.34354239919122,0.000108618739657221,3.73844127864757,0.00000352620708839301,271,156,88,304,266,379,7.039,9.275,7.045,22.451,21.998,24.503
apt,adenine phosphoribosyltransferase,0,-1.37589705348889,0.000108840097702277,6.86345341046628,0.00000360465937821639,5693,3326,2238,914,1009,1304,147.879,197.750,179.159,67.501,83.442,84.306
katE,catalase HPII,0,1.96958710440153,0.000108840097702277,6.02876102956926,0.00000361062591277733,1027,533,424,2267,1959,1534,26.677,31.690,33.942,167.423,162.004,99.176
,aldehyde dehydrogenase,0,-2.20855497915104,0.000108840097702277,4.74899027093682,0.00000360921005269797,2102,1310,453,161,189,202,54.601,77.887,36.264,11.890,15.630,13.060
,hypothetical protein,0,1.44936668982217,0.000108840097702277,4.68655503610859,0.00000360538288597267,469,299,173,683,595,601,12.183,17.777,13.849,50.441,49.205,38.856
,hypothetical protein,0,-1.60894533982149,0.000111550681994465,5.00080669705683,0.00000373597213062604,1674,1236,545,257,225,336,43.483,73.487,43.629,18.980,18.607,21.723
,hypothetical protein,0,2.33891308641082,0.000111550681994465,5.01975782207959,0.00000374012398384847,515,303,121,1352,1064,872,13.377,18.015,9.686,99.848,87.990,56.377
putA,bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase,0,-1.94856605584323,0.000111609976932489,8.75742362383591,0.00000376191158722245,33184,17125,7253,2883,3030,3735,861.973,1018.178,580.624,212.916,250.573,241.476
atuC,geranyl-CoA carboxylase subunit beta,0,1.54149259163359,0.00011237047597872,4.20159266839698,0.00000380747931735595,380,167,126,458,363,591,9.871,9.929,10.087,33.824,30.019,38.209
,glutathione S-transferase,0,1.28433143478445,0.000112389695933923,5.54258020254303,0.00000382806840860621,935,557,329,1148,957,1111,24.287,33.117,26.337,84.782,79.141,71.829
senC,cytochrome c oxidase assembly protein SenC,0,-1.86471416818276,0.000113251013282908,6.55837930756835,0.00000387749610849765,5217,2565,2754,645,662,910,135.514,152.504,220.466,47.635,54.746,58.833
prtN,transcriptional regulator PrtN,0,1.70967491994117,0.000116055408698005,8.2033655421422,0.00000399410134600194,4865,2706,2093,8321,5731,10216,126.371,160.887,167.551,614.524,473.939,660.487
,hypothetical protein,0,1.97794804877209,0.000117233527312703,5.10315816957862,0.00000409703829707334,605,363,150,1175,965,898,15.715,21.582,12.008,86.776,79.803,58.058
,hypothetical protein,0,1.98222139277301,0.000117233527312703,4.25724485744082,0.00000409666283491681,342,175,93,622,612,467,8.884,10.405,7.445,45.936,50.611,30.193
,hypothetical protein,0,2.69193415161229,0.000117233527312703,5.45855373430044,0.00000408132170927802,489,221,314,2054,1522,1388,12.702,13.140,25.137,151.692,125.866,89.737
,aldehyde dehydrogenase,0,-2.63655316863103,0.000117935777059476,7.51641774517641,0.00000414250201486185,20498,9258,3427,835,903,1571,532.447,550.441,274.342,61.667,74.676,101.569
,hypothetical protein,0,1.49875821487185,0.000118396686240516,4.93552709909572,0.00000417969497283355,614,354,177,854,630,807,15.949,21.047,14.169,63.070,52.099,52.174
fabH2,3-oxoacyl-ACP synthase III,0,2.29338798399009,0.000120564530223424,5.92316693504948,0.00000429900134378363,986,612,219,2329,1946,1700,25.612,36.387,17.532,172.002,160.929,109.909
,phosphate transporter,0,-1.84175136675545,0.000120564530223424,7.14344753267807,0.00000429371198749088,9214,5175,2636,844,999,1541,239.339,307.683,211.020,62.331,82.615,99.629
,transcriptional regulator,0,1.46140937340174,0.000125011297497795,4.71453422935964,0.00000447973782057028,519,304,160,696,613,618,13.481,18.075,12.808,51.401,50.694,39.955
,nuclease,0,1.70724055982721,0.000126279307809021,3.08334366438962,0.00000454757840788206,149,97,44,247,217,217,3.870,5.767,3.522,18.241,17.945,14.030
aer2,aerotaxis transducer Aer2,0,-1.75812448871422,0.000129170806194134,8.65780052314975,0.00000467462204427948,28212,14036,6902,3067,3233,3279,732.822,834.520,552.526,226.505,267.361,211.995
,hypothetical protein,0,1.96571242810693,0.000130926445623741,4.43183369126936,0.00000476138395473958,346,239,99,529,502,942,8.988,14.210,7.925,39.068,41.514,60.902
hpd,4-hydroxyphenylpyruvate dioxygenase,0,1.8651451477091,0.000133438470659092,10.7408457198812,0.00000487641031679493,27915,14356,11468,42962,42054,61947,725.108,853.546,918.048,3172.836,3477.759,4005.009
,(R)-3-hydroxydecanoyl-ACP:CoA transacylase,0,-1.37825638270055,0.00013346157292687,5.30477433934761,0.00000490093056516977,2019,1122,737,325,294,487,52.445,66.709,58.999,24.002,24.313,31.486
,hypothetical protein,0,2.17183532529694,0.000134451203901626,4.86884883632219,0.00000496112301073945,385,211,210,1044,969,733,10.001,12.545,16.811,77.102,80.134,47.390
,hypothetical protein,0,-1.83427819389111,0.000135406049077465,5.3050240401137,0.00000502075303367955,2558,1661,635,278,263,394,66.445,98.756,50.834,20.531,21.749,25.473
bkdR,Bkd operon transcriptional regulator BkdR,0,1.49190713529141,0.000135406049077465,5.11303813352727,0.0000050443977836203,646,304,289,862,756,946,16.780,18.075,23.135,63.661,62.519,61.161
,hypothetical protein,0,-1.43332997492689,0.000135510005214625,5.76491082466683,0.00000507230993441297,2897,1665,955,479,514,465,75.251,98.994,76.451,35.375,42.506,30.063
lasA,protease LasA,0,2.13788478672567,0.000135892296837275,6.12422495758154,0.00000511072679253191,1024,626,371,2739,2278,1585,26.599,37.219,29.700,202.281,188.385,102.474
pelE,pellicle/biofilm biosynthesis protein PelE,0,1.42511306331336,0.000141095404132041,3.95813204180452,0.0000053314389001463,325,177,93,362,382,385,8.442,10.524,7.445,26.734,31.590,24.891
cpo,chloroperoxidase,0,1.58761753709715,0.000141325517593911,5.85241606970418,0.0000053652050319491,1078,625,354,1624,1517,1292,28.002,37.160,28.339,119.936,125.452,83.531
,trehalose synthase,0,1.76080808756598,0.000141673041862189,6.13339280584124,0.00000542077791312182,1274,726,387,2279,1863,1608,33.093,43.165,30.981,168.309,154.065,103.961
,hypothetical protein,0,1.38099902392238,0.000141673041862189,3.3422238204868,0.00000542866365837021,190,101,84,239,207,274,4.935,6.005,6.724,17.651,17.118,17.715
,hypothetical protein,0,1.49275720815579,0.000143468893973604,3.34645901140994,0.0000055229288614994,198,96,75,253,195,316,5.143,5.708,6.004,18.685,16.126,20.430
flgG,flagellar basal body rod protein FlgG,0,-1.4600276389057,0.000144409116697909,7.42136693486107,0.00000558474142986415,9466,5174,3055,1275,1591,1710,245.885,307.624,244.562,94.162,131.572,110.555
,hypothetical protein,0,2.25090151148873,0.000145036681925561,8.52877151862052,0.00000563474070280252,5739,2434,2216,12533,7420,18049,149.074,144.715,177.397,925.589,613.615,1166.907
braG,ABC transporter ATP-binding protein,0,1.45466703507049,0.000147154419827007,5.95949985401906,0.00000577114947407681,1069,618,518,1622,1397,1529,27.768,36.744,41.467,119.788,115.528,98.853
,AMP-binding protein,0,1.41482451053289,0.000147154419827007,6.59654863199324,0.00000577452488329275,1720,1059,734,2603,1781,2709,44.678,62.964,58.759,192.237,147.284,175.143
,alcohol dehydrogenase,0,1.79236702523376,0.000147154419827007,5.0456428039458,0.00000579533106290499,639,324,172,1022,940,772,16.598,19.264,13.769,75.477,77.736,49.911
,hypothetical protein,0,-1.18021364140545,0.000147385498238651,6.20331310523253,0.00000585501855475104,3434,1925,1329,700,686,775,89.200,114.452,106.390,51.697,56.730,50.105
fabB,3-oxoacyl-ACP synthase,0,-1.59853423882004,0.000147385498238651,9.55047756815797,0.00000585672371925807,43853,24287,13660,6227,6213,6468,1139.106,1444.000,1093.524,459.877,513.799,418.170
ada,O6-methylguanine-DNA methyltransferase,0,1.36681321338066,0.000148499203235005,5.98431442682017,0.00000592732317329717,1159,660,516,1627,1362,1503,30.106,39.241,41.307,120.157,112.634,97.172
,propionyl-CoA synthetase,0,1.54967038554499,0.000148825810562188,6.52426155221755,0.00000596676125369069,1588,1071,590,2834,1933,2261,41.249,63.677,47.231,209.297,159.854,146.179
,hypothetical protein,0,2.40684201201992,0.000149074367072597,7.94742615724111,0.00000610833488914274,3266,1342,1793,9332,6592,9575,84.836,79.790,143.535,689.188,545.142,619.045
phzD2,phenazine biosynthesis protein PhzD,0,1.82248273829926,0.000149074367072597,2.06982191856055,0.00000613540059621121,75,46,19,127.5,104,122,1.948,2.735,1.521,9.416,8.601,7.888
pelC,pellicle/biofilm biosynthesis outer membrane protein PelC,0,2.04294251777473,0.000149074367072597,2.59405687527265,0.00000611780849476479,112,57,24,145,177,242,2.909,3.389,1.921,10.709,14.637,15.646
nosZ,nitrous-oxide reductase,0,-1.78685440032806,0.000149074367072597,5.13422645965043,0.00000605019000662483,2528,1272,561,281,217,347,65.666,75.628,44.910,20.752,17.945,22.434
,hypothetical protein,0,-1.73311591547509,0.000149074367072597,5.2482736288718,0.000006129562717167,1995,1220,876,326,341,259,51.821,72.536,70.126,24.076,28.200,16.745
phzD1,phenazine biosynthesis protein PhzD,0,1.82248273829926,0.000149074367072597,2.06982191856055,0.00000613540059621121,75,46,19,127.5,104,122,1.948,2.735,1.521,9.416,8.601,7.888
,hypothetical protein,0,3.63617981713059,0.00014920952356757,9.56295018716914,0.00000629978119728255,5941,2407,4320,43169,43470,33072,154.321,143.110,345.829,3188.124,3594.859,2138.177
,chemotaxis transducer,0,-2.28562314981922,0.00014920952356757,8.58624325507738,0.00000626804553175804,32873,17850,7033,2604,2810,2185,853.895,1061.284,563.013,192.311,232.380,141.265
,hypothetical protein,0,-1.20194712712651,0.00014920952356757,5.148858159532,0.00000628398988647552,1767,1008,564,316,323,396,45.899,59.931,45.150,23.337,26.711,25.602
,GMC-type oxidoreductase,0,-1.30726690371405,0.00014920952356757,7.28832807650658,0.00000629318734206325,7012,4353,3101,1319,1389,1721,182.141,258.811,248.244,97.411,114.867,111.266
,hypothetical protein,0,2.26927379271334,0.00014920952356757,11.734176946003,0.00000627593024503109,47673,22517,22169,119474,108975,103348,1238.333,1338.763,1774.695,8823.413,9011.956,6681.674
truB,tRNA pseudouridine synthase B,0,-1.48630772311882,0.00014920952356757,7.3720821540163,0.00000622478219885484,10305,5146,2657,1301,1309,1762,267.678,305.959,212.701,96.082,108.251,113.917
,transcriptional regulator,0,1.35180717257551,0.000150683877780093,5.11774702750911,0.00000638876118315458,703,447,209,820,710,933,18.261,26.577,16.731,60.559,58.715,60.320
,thiamine pyrophosphate protein,0,1.84200137593868,0.000150738251444983,5.08244876758522,0.00000641780740585347,657,366,151,1063,904,882,17.066,21.761,12.088,78.505,74.759,57.023
,two-component sensor,0,-1.54676371823907,0.000151401515442237,4.67150949790386,0.00000647729766129277,1478,870,415,183,197,289,38.392,51.726,33.222,13.515,16.291,18.684
,hypothetical protein,0,-1.60587807600024,0.000151401515442237,7.01076998409538,0.00000649976348004636,7168,3391,3003,1024,1176,1070,186.193,201.614,240.399,75.625,97.252,69.178
,metallothionein,0,2.38448797670849,0.000152915234584533,1.64222123325502,0.00000659187546639018,39,25,16,133,96,88,1.013,1.486,1.281,9.822,7.939,5.689
,major facilitator superfamily transporter,0,1.498287409343,0.000155930615724347,4.11859912707724,0.00000674952461180425,348,207,96,459,412,425,9.039,12.307,7.685,33.898,34.071,27.477
,major facilitator superfamily transporter,0,2.17260101597177,0.000159760032372273,4.1190443652828,0.00000694362390122528,267,159,81,626,630,410,6.935,9.453,6.484,46.231,52.099,26.507
,hypothetical protein,0,1.6166878095287,0.000161169687232165,7.38329574503068,0.00000703348289145158,2799,1709,1172,4069,4985,3896,72.706,101.610,93.822,300.504,412.247,251.885
,hypothetical protein,0,1.61118314942469,0.000162004601458391,5.24337556662016,0.00000709865825088215,700,414,225,1046,674,1309,18.183,24.615,18.012,77.249,55.738,84.630
hemH,ferrochelatase,0,-1.45195099450747,0.000164877251825985,6.27646536008187,0.00000728302921849749,4330,2640,1200,620,675,772,112.474,156.963,96.064,45.788,55.821,49.911
,transcriptional regulator,0,1.20818812877608,0.000164877251825985,6.95792154641331,0.0000072807934110296,2725,1414,917,2936,2357,3088,70.783,84.070,73.409,216.830,194.918,199.646
,hypothetical protein,0,2.00142359152376,0.000167713586956853,2.61261917550553,0.00000743806931687301,110,45,35,201,190,156,2.857,2.676,2.802,14.844,15.713,10.086
,hypothetical protein,0,2.59732487093834,0.000170317669891385,6.2442935728848,0.0000075837741959797,950,356,561,3267,2530,2471,24.677,21.166,44.910,241.275,209.225,159.756
